"pair","id","date_time","longitude","latitude"
3,"A","2009-01-01 12:00:02.080",-2.66303953,51.40701223
3,"A","2009-01-01 12:00:02.100",-2.66304004,51.40701211
3,"A","2009-01-01 12:00:02.120",-2.66304038,51.40701194
3,"A","2009-01-01 12:00:02.140",-2.66304089,51.40701169
3,"A","2009-01-01 12:00:02.160",-2.66304157,51.40701127
3,"A","2009-01-01 12:00:02.180",-2.66304185,51.40701084
3,"A","2009-01-01 12:00:02.200",-2.66304197,51.40701047
3,"A","2009-01-01 12:00:02.220",-2.6630428,51.40700999
3,"A","2009-01-01 12:00:02.240",-2.663044,51.40700942
3,"A","2009-01-01 12:00:02.260",-2.663045,51.40700874
3,"A","2009-01-01 12:00:02.280",-2.66304551,51.40700801
3,"A","2009-01-01 12:00:02.300",-2.66304591,51.40700756
3,"A","2009-01-01 12:00:02.320",-2.6630471,51.40700708
3,"A","2009-01-01 12:00:02.340",-2.66304902,51.40700639
3,"A","2009-01-01 12:00:02.360",-2.6630515,51.40700553
3,"A","2009-01-01 12:00:02.380",-2.66305408,51.40700457
3,"A","2009-01-01 12:00:02.400",-2.66305613,51.40700368
3,"A","2009-01-01 12:00:02.420",-2.66305741,51.40700291
3,"A","2009-01-01 12:00:02.440",-2.66305808,51.40700223
3,"A","2009-01-01 12:00:02.460",-2.66305855,51.40700162
3,"A","2009-01-01 12:00:02.480",-2.66305899,51.40700108
3,"A","2009-01-01 12:00:02.500",-2.66305909,51.40700062
3,"A","2009-01-01 12:00:02.520",-2.66305888,51.40700019
3,"A","2009-01-01 12:00:02.540",-2.66305873,51.40699977
3,"A","2009-01-01 12:00:02.560",-2.66305886,51.40699932
3,"A","2009-01-01 12:00:02.580",-2.66305926,51.40699881
3,"A","2009-01-01 12:00:02.600",-2.66305986,51.4069983
3,"A","2009-01-01 12:00:02.620",-2.66306037,51.40699786
3,"A","2009-01-01 12:00:02.640",-2.66306085,51.40699741
3,"A","2009-01-01 12:00:02.660",-2.66306139,51.40699694
3,"A","2009-01-01 12:00:02.680",-2.66306164,51.40699659
3,"A","2009-01-01 12:00:02.700",-2.66306159,51.40699639
3,"A","2009-01-01 12:00:02.720",-2.66306157,51.40699626
3,"A","2009-01-01 12:00:02.740",-2.66306201,51.40699608
3,"A","2009-01-01 12:00:02.760",-2.66306266,51.40699581
3,"A","2009-01-01 12:00:02.780",-2.66306309,51.40699548
3,"A","2009-01-01 12:00:02.800",-2.66306328,51.4069951
3,"A","2009-01-01 12:00:02.820",-2.66306339,51.40699474
3,"A","2009-01-01 12:00:02.840",-2.66306357,51.40699433
3,"A","2009-01-01 12:00:02.860",-2.66306395,51.40699385
3,"A","2009-01-01 12:00:02.880",-2.66306451,51.40699335
3,"A","2009-01-01 12:00:02.900",-2.66306489,51.40699293
3,"A","2009-01-01 12:00:02.920",-2.66306507,51.40699259
3,"A","2009-01-01 12:00:02.940",-2.66306516,51.40699227
3,"A","2009-01-01 12:00:02.960",-2.66306521,51.40699196
3,"A","2009-01-01 12:00:02.980",-2.66306531,51.40699161
3,"A","2009-01-01 12:00:03.000",-2.66306555,51.40699111
3,"A","2009-01-01 12:00:03.020",-2.66306598,51.4069905
3,"A","2009-01-01 12:00:03.040",-2.66306657,51.40698986
3,"A","2009-01-01 12:00:03.060",-2.66306697,51.40698921
3,"A","2009-01-01 12:00:03.080",-2.66306711,51.40698859
3,"A","2009-01-01 12:00:03.100",-2.66306706,51.40698798
3,"A","2009-01-01 12:00:03.120",-2.66306709,51.40698738
3,"A","2009-01-01 12:00:03.140",-2.66306731,51.40698679
3,"A","2009-01-01 12:00:03.160",-2.66306766,51.40698622
3,"A","2009-01-01 12:00:03.180",-2.66306783,51.40698569
3,"A","2009-01-01 12:00:03.200",-2.66306795,51.40698518
3,"A","2009-01-01 12:00:03.220",-2.6630679,51.40698467
3,"A","2009-01-01 12:00:03.240",-2.66306803,51.40698411
3,"A","2009-01-01 12:00:03.260",-2.66306842,51.40698345
3,"A","2009-01-01 12:00:03.280",-2.66306862,51.40698281
3,"A","2009-01-01 12:00:03.300",-2.66306859,51.4069822
3,"A","2009-01-01 12:00:03.320",-2.66306872,51.4069816
3,"A","2009-01-01 12:00:03.340",-2.66306902,51.40698103
3,"A","2009-01-01 12:00:03.360",-2.66306919,51.40698052
3,"A","2009-01-01 12:00:03.380",-2.66306929,51.40698005
3,"A","2009-01-01 12:00:03.400",-2.66306916,51.40697964
3,"A","2009-01-01 12:00:03.420",-2.6630691,51.40697924
3,"A","2009-01-01 12:00:03.440",-2.66306941,51.40697873
3,"A","2009-01-01 12:00:03.460",-2.66307023,51.40697805
3,"A","2009-01-01 12:00:03.480",-2.66307113,51.40697734
3,"A","2009-01-01 12:00:03.500",-2.66307183,51.40697666
3,"A","2009-01-01 12:00:03.520",-2.66307247,51.40697598
3,"A","2009-01-01 12:00:03.540",-2.66307293,51.40697526
3,"A","2009-01-01 12:00:03.560",-2.66307325,51.40697455
3,"A","2009-01-01 12:00:03.580",-2.66307344,51.40697392
3,"A","2009-01-01 12:00:03.600",-2.66307405,51.40697327
3,"A","2009-01-01 12:00:03.620",-2.66307495,51.40697255
3,"A","2009-01-01 12:00:03.640",-2.66307573,51.4069718
3,"A","2009-01-01 12:00:03.660",-2.66307626,51.40697106
3,"A","2009-01-01 12:00:03.680",-2.66307689,51.40697032
3,"A","2009-01-01 12:00:03.700",-2.66307775,51.40696961
3,"A","2009-01-01 12:00:03.720",-2.66307882,51.40696892
3,"A","2009-01-01 12:00:03.740",-2.66307975,51.40696825
3,"A","2009-01-01 12:00:03.760",-2.66308066,51.4069676
3,"A","2009-01-01 12:00:03.780",-2.66308165,51.40696691
3,"A","2009-01-01 12:00:03.800",-2.66308272,51.40696623
3,"A","2009-01-01 12:00:03.820",-2.66308371,51.4069656
3,"A","2009-01-01 12:00:03.840",-2.66308448,51.40696497
3,"A","2009-01-01 12:00:03.860",-2.66308511,51.40696427
3,"A","2009-01-01 12:00:03.880",-2.66308589,51.40696355
3,"B","2009-01-01 12:00:00.000",-2.66303369,51.40698176
3,"B","2009-01-01 12:00:00.020",-2.66303359,51.40698211
3,"B","2009-01-01 12:00:00.040",-2.66303418,51.40698243
3,"B","2009-01-01 12:00:00.060",-2.66303535,51.40698266
3,"B","2009-01-01 12:00:00.080",-2.66303645,51.40698285
3,"B","2009-01-01 12:00:00.100",-2.66303713,51.40698306
3,"B","2009-01-01 12:00:00.120",-2.66303776,51.40698333
3,"B","2009-01-01 12:00:00.140",-2.66303862,51.40698363
3,"B","2009-01-01 12:00:00.160",-2.66303913,51.40698393
3,"B","2009-01-01 12:00:00.180",-2.6630391,51.40698425
3,"B","2009-01-01 12:00:00.200",-2.66303936,51.40698451
3,"B","2009-01-01 12:00:00.220",-2.6630403,51.40698473
3,"B","2009-01-01 12:00:00.240",-2.66304137,51.406985
3,"B","2009-01-01 12:00:00.260",-2.66304189,51.40698539
3,"B","2009-01-01 12:00:00.280",-2.66304178,51.40698582
3,"B","2009-01-01 12:00:00.300",-2.66304184,51.40698624
3,"B","2009-01-01 12:00:00.320",-2.66304241,51.40698664
3,"B","2009-01-01 12:00:00.340",-2.66304303,51.40698702
3,"B","2009-01-01 12:00:00.360",-2.66304305,51.40698746
3,"B","2009-01-01 12:00:00.380",-2.66304297,51.40698787
3,"B","2009-01-01 12:00:00.400",-2.66304334,51.40698826
3,"B","2009-01-01 12:00:00.420",-2.66304419,51.40698863
3,"B","2009-01-01 12:00:00.440",-2.66304473,51.40698902
3,"B","2009-01-01 12:00:00.460",-2.66304459,51.40698947
3,"B","2009-01-01 12:00:00.480",-2.66304427,51.40698999
3,"B","2009-01-01 12:00:00.500",-2.66304413,51.40699049
3,"B","2009-01-01 12:00:00.520",-2.66304404,51.40699096
3,"B","2009-01-01 12:00:00.540",-2.66304368,51.40699143
3,"B","2009-01-01 12:00:00.560",-2.66304332,51.40699187
3,"B","2009-01-01 12:00:00.580",-2.66304306,51.40699232
3,"B","2009-01-01 12:00:00.600",-2.66304281,51.40699286
3,"B","2009-01-01 12:00:00.620",-2.66304249,51.40699342
3,"B","2009-01-01 12:00:00.640",-2.66304203,51.40699397
3,"B","2009-01-01 12:00:00.660",-2.66304153,51.40699449
3,"B","2009-01-01 12:00:00.680",-2.6630413,51.40699497
3,"B","2009-01-01 12:00:00.700",-2.66304127,51.40699538
3,"B","2009-01-01 12:00:00.720",-2.66304171,51.40699569
3,"B","2009-01-01 12:00:00.740",-2.66304224,51.40699604
3,"B","2009-01-01 12:00:00.760",-2.66304232,51.40699649
3,"B","2009-01-01 12:00:00.780",-2.663042,51.40699691
3,"B","2009-01-01 12:00:00.800",-2.66304191,51.40699725
3,"B","2009-01-01 12:00:00.820",-2.66304194,51.40699761
3,"B","2009-01-01 12:00:00.840",-2.66304237,51.40699794
3,"B","2009-01-01 12:00:00.860",-2.66304256,51.40699833
3,"B","2009-01-01 12:00:00.880",-2.66304224,51.40699877
3,"B","2009-01-01 12:00:00.900",-2.66304172,51.40699924
3,"B","2009-01-01 12:00:00.920",-2.66304147,51.40699966
3,"B","2009-01-01 12:00:00.940",-2.66304114,51.4070001
3,"B","2009-01-01 12:00:00.960",-2.66304084,51.40700053
3,"B","2009-01-01 12:00:00.980",-2.66304061,51.4070009
3,"B","2009-01-01 12:00:01.000",-2.6630403,51.40700125
3,"B","2009-01-01 12:00:01.020",-2.6630397,51.40700163
3,"B","2009-01-01 12:00:01.040",-2.66303885,51.40700208
3,"B","2009-01-01 12:00:01.060",-2.66303836,51.40700247
3,"B","2009-01-01 12:00:01.080",-2.66303822,51.40700284
3,"B","2009-01-01 12:00:01.100",-2.66303809,51.40700327
3,"B","2009-01-01 12:00:01.120",-2.66303758,51.40700375
3,"B","2009-01-01 12:00:01.140",-2.66303674,51.40700422
3,"B","2009-01-01 12:00:01.160",-2.66303627,51.40700465
3,"B","2009-01-01 12:00:01.180",-2.66303629,51.40700507
3,"B","2009-01-01 12:00:01.200",-2.66303636,51.40700547
3,"B","2009-01-01 12:00:01.220",-2.6630357,51.40700598
3,"B","2009-01-01 12:00:01.240",-2.66303468,51.4070066
3,"B","2009-01-01 12:00:01.260",-2.6630342,51.40700714
3,"B","2009-01-01 12:00:01.280",-2.66303426,51.40700751
3,"B","2009-01-01 12:00:01.300",-2.66303428,51.40700787
3,"B","2009-01-01 12:00:01.320",-2.66303459,51.40700818
3,"B","2009-01-01 12:00:01.340",-2.66303483,51.40700857
3,"B","2009-01-01 12:00:01.360",-2.66303506,51.40700896
3,"B","2009-01-01 12:00:01.380",-2.66303553,51.40700928
3,"B","2009-01-01 12:00:01.400",-2.66303605,51.40700963
3,"B","2009-01-01 12:00:01.420",-2.66303676,51.40700998
3,"B","2009-01-01 12:00:01.440",-2.66303739,51.40701029
3,"B","2009-01-01 12:00:01.460",-2.66303775,51.40701061
3,"B","2009-01-01 12:00:01.480",-2.66303813,51.40701097
3,"B","2009-01-01 12:00:01.500",-2.66303877,51.40701136
3,"B","2009-01-01 12:00:01.520",-2.66303927,51.40701176
3,"B","2009-01-01 12:00:01.540",-2.66303918,51.40701227
3,"B","2009-01-01 12:00:01.560",-2.66303893,51.40701279
3,"B","2009-01-01 12:00:01.580",-2.66303847,51.4070133
3,"B","2009-01-01 12:00:01.600",-2.66303836,51.4070137
3,"B","2009-01-01 12:00:01.620",-2.66303871,51.40701401
3,"B","2009-01-01 12:00:01.640",-2.66303915,51.40701437
3,"B","2009-01-01 12:00:01.660",-2.66303894,51.40701493
3,"B","2009-01-01 12:00:01.680",-2.66303828,51.40701551
3,"B","2009-01-01 12:00:01.700",-2.66303815,51.40701588
3,"B","2009-01-01 12:00:01.720",-2.66303861,51.40701611
3,"B","2009-01-01 12:00:01.740",-2.66303879,51.40701649
3,"B","2009-01-01 12:00:01.760",-2.66303842,51.40701704
3,"B","2009-01-01 12:00:01.780",-2.66303781,51.40701758
3,"B","2009-01-01 12:00:01.800",-2.66303738,51.40701807
3,"B","2009-01-01 12:00:01.820",-2.66303672,51.40701868
3,"B","2009-01-01 12:00:01.840",-2.6630362,51.40701924
3,"B","2009-01-01 12:00:01.860",-2.66303587,51.40701972
3,"B","2009-01-01 12:00:01.880",-2.66303551,51.40702018
3,"B","2009-01-01 12:00:01.900",-2.66303486,51.40702071
3,"B","2009-01-01 12:00:01.920",-2.663034,51.40702133
3,"B","2009-01-01 12:00:01.940",-2.66303362,51.40702188
3,"B","2009-01-01 12:00:01.960",-2.66303358,51.40702236
3,"B","2009-01-01 12:00:01.980",-2.66303327,51.4070228
3,"B","2009-01-01 12:00:02.000",-2.6630332,51.40702307
3,"B","2009-01-01 12:00:02.020",-2.66303324,51.40702333
3,"B","2009-01-01 12:00:02.040",-2.66303277,51.40702382
3,"B","2009-01-01 12:00:02.060",-2.66303224,51.40702439
3,"B","2009-01-01 12:00:02.080",-2.66303188,51.40702492
3,"B","2009-01-01 12:00:02.100",-2.66303144,51.40702541
3,"B","2009-01-01 12:00:02.120",-2.66303054,51.40702599
3,"B","2009-01-01 12:00:02.140",-2.66302923,51.40702671
3,"B","2009-01-01 12:00:02.160",-2.66302844,51.40702731
3,"B","2009-01-01 12:00:02.180",-2.66302827,51.40702771
3,"B","2009-01-01 12:00:02.200",-2.66302823,51.40702801
3,"B","2009-01-01 12:00:02.220",-2.66302769,51.40702841
3,"B","2009-01-01 12:00:02.240",-2.66302715,51.4070288
3,"B","2009-01-01 12:00:02.260",-2.66302714,51.40702907
3,"B","2009-01-01 12:00:02.280",-2.66302712,51.40702938
3,"B","2009-01-01 12:00:02.300",-2.66302673,51.4070298
3,"B","2009-01-01 12:00:02.320",-2.66302604,51.40703027
3,"B","2009-01-01 12:00:02.340",-2.66302546,51.40703063
3,"B","2009-01-01 12:00:02.360",-2.66302486,51.40703099
3,"B","2009-01-01 12:00:02.380",-2.66302412,51.40703141
3,"B","2009-01-01 12:00:02.400",-2.6630234,51.40703183
3,"B","2009-01-01 12:00:02.420",-2.66302255,51.40703227
3,"B","2009-01-01 12:00:02.440",-2.66302163,51.40703274
3,"B","2009-01-01 12:00:02.460",-2.66302131,51.40703296
3,"B","2009-01-01 12:00:02.480",-2.66302097,51.40703308
3,"B","2009-01-01 12:00:02.500",-2.66302014,51.4070333
3,"B","2009-01-01 12:00:02.520",-2.66301914,51.40703359
3,"B","2009-01-01 12:00:02.540",-2.66301822,51.40703393
3,"B","2009-01-01 12:00:02.560",-2.66301698,51.40703442
3,"B","2009-01-01 12:00:02.580",-2.66301542,51.40703494
3,"B","2009-01-01 12:00:02.600",-2.66301442,51.40703528
3,"B","2009-01-01 12:00:02.620",-2.66301324,51.40703571
3,"B","2009-01-01 12:00:02.640",-2.6630121,51.40703618
3,"B","2009-01-01 12:00:02.660",-2.66301142,51.40703646
3,"B","2009-01-01 12:00:02.680",-2.66301089,51.40703661
3,"B","2009-01-01 12:00:02.700",-2.66301007,51.40703676
3,"B","2009-01-01 12:00:02.720",-2.6630089,51.40703699
3,"B","2009-01-01 12:00:02.740",-2.66300731,51.40703738
3,"B","2009-01-01 12:00:02.760",-2.66300586,51.40703768
3,"B","2009-01-01 12:00:02.780",-2.66300436,51.40703798
3,"B","2009-01-01 12:00:02.800",-2.66300302,51.4070382
3,"B","2009-01-01 12:00:02.820",-2.66300219,51.40703819
3,"B","2009-01-01 12:00:02.840",-2.66300135,51.40703821
3,"B","2009-01-01 12:00:02.860",-2.66299995,51.40703847
3,"B","2009-01-01 12:00:02.880",-2.66299856,51.40703873
3,"B","2009-01-01 12:00:02.900",-2.66299762,51.40703877
3,"B","2009-01-01 12:00:02.920",-2.66299683,51.40703867
3,"B","2009-01-01 12:00:02.940",-2.66299603,51.40703855
3,"B","2009-01-01 12:00:02.960",-2.66299494,51.40703856
3,"B","2009-01-01 12:00:02.980",-2.66299384,51.40703859
3,"B","2009-01-01 12:00:03.000",-2.66299303,51.4070385
3,"B","2009-01-01 12:00:03.020",-2.66299221,51.40703833
3,"B","2009-01-01 12:00:03.040",-2.66299109,51.40703827
3,"B","2009-01-01 12:00:03.060",-2.66298933,51.40703848
3,"B","2009-01-01 12:00:03.080",-2.66298749,51.40703875
3,"B","2009-01-01 12:00:03.100",-2.66298612,51.4070388
3,"B","2009-01-01 12:00:03.120",-2.66298489,51.40703872
3,"B","2009-01-01 12:00:03.140",-2.66298376,51.40703865
3,"B","2009-01-01 12:00:03.160",-2.66298297,51.40703847
3,"B","2009-01-01 12:00:03.180",-2.66298249,51.40703826
3,"B","2009-01-01 12:00:03.200",-2.66298271,51.40703784
3,"B","2009-01-01 12:00:03.220",-2.66298321,51.40703733
3,"B","2009-01-01 12:00:03.240",-2.66298313,51.40703692
3,"B","2009-01-01 12:00:03.260",-2.66298244,51.40703662
3,"B","2009-01-01 12:00:03.280",-2.66298101,51.40703659
3,"B","2009-01-01 12:00:03.300",-2.6629794,51.40703662
3,"B","2009-01-01 12:00:03.320",-2.6629783,51.40703653
3,"B","2009-01-01 12:00:03.340",-2.66297771,51.40703625
3,"B","2009-01-01 12:00:03.360",-2.66297749,51.40703579
3,"B","2009-01-01 12:00:03.380",-2.66297626,51.40703556
3,"B","2009-01-01 12:00:03.400",-2.66297455,51.4070355
3,"B","2009-01-01 12:00:03.420",-2.66297366,51.40703531
3,"B","2009-01-01 12:00:03.440",-2.6629735,51.40703493
3,"B","2009-01-01 12:00:03.460",-2.66297327,51.40703447
3,"B","2009-01-01 12:00:03.480",-2.6629725,51.40703414
3,"B","2009-01-01 12:00:03.500",-2.66297163,51.4070339
3,"B","2009-01-01 12:00:03.520",-2.66297105,51.40703365
3,"B","2009-01-01 12:00:03.540",-2.66297021,51.40703338
3,"B","2009-01-01 12:00:03.560",-2.66296855,51.40703316
3,"B","2009-01-01 12:00:03.580",-2.66296644,51.40703314
3,"B","2009-01-01 12:00:03.600",-2.66296478,51.4070331
3,"B","2009-01-01 12:00:03.620",-2.66296381,51.40703292
3,"B","2009-01-01 12:00:03.640",-2.66296306,51.40703259
3,"B","2009-01-01 12:00:03.660",-2.66296241,51.40703214
3,"B","2009-01-01 12:00:03.680",-2.66296155,51.40703181
3,"B","2009-01-01 12:00:03.700",-2.66296105,51.40703141
3,"B","2009-01-01 12:00:03.720",-2.66296115,51.40703091
3,"B","2009-01-01 12:00:03.740",-2.66296097,51.40703042
3,"B","2009-01-01 12:00:03.760",-2.66296038,51.40702993
3,"B","2009-01-01 12:00:03.780",-2.6629591,51.40702971
3,"B","2009-01-01 12:00:03.800",-2.66295746,51.40702965
3,"B","2009-01-01 12:00:03.820",-2.66295544,51.40702959
3,"B","2009-01-01 12:00:03.840",-2.66295395,51.40702926
3,"B","2009-01-01 12:00:03.860",-2.66295374,51.40702871
3,"B","2009-01-01 12:00:03.880",-2.66295367,51.40702814
