"id","time","latitude","longitude"
"1","12:00:04.420",51.4069954,-2.66307862
"1","12:00:04.440",51.40699622,-2.66307733
"1","12:00:04.460",51.40699707,-2.66307586
"1","12:00:04.480",51.40699797,-2.66307462
"1","12:00:04.500",51.40699885,-2.66307358
"1","12:00:04.519",51.40699975,-2.66307224
"1","12:00:04.539",51.40700062,-2.66307064
"1","12:00:04.559",51.40700145,-2.66306912
"1","12:00:04.579",51.40700226,-2.66306802
"1","12:00:04.599",51.40700315,-2.66306693
"1","12:00:04.619",51.4070041,-2.66306558
"1","12:00:04.639",51.40700501,-2.66306421
"1","12:00:04.660",51.40700593,-2.66306284
"1","12:00:04.680",51.40700657,-2.66306242
"1","12:00:04.700",51.40700722,-2.66306199
"1","12:00:04.720",51.40700787,-2.66306156
"1","12:00:04.740",51.40700868,-2.66306034
"1","12:00:04.759",51.40700949,-2.66305913
"2","12:00:00.000",51.40698012,-2.66300942
"2","12:00:00.019",51.40698066,-2.66300987
"2","12:00:00.039",51.40698123,-2.66301027
"2","12:00:00.059",51.40698185,-2.66301043
"2","12:00:00.079",51.4069825,-2.66301051
"2","12:00:00.099",51.40698312,-2.66301087
"2","12:00:00.119",51.40698376,-2.66301134
"2","12:00:00.139",51.4069845,-2.66301169
"2","12:00:00.160",51.40698529,-2.66301214
"2","12:00:00.180",51.40698604,-2.66301254
"2","12:00:00.200",51.40698679,-2.66301294
"2","12:00:00.220",51.40698754,-2.66301333
"2","12:00:00.240",51.40698811,-2.66301357
"2","12:00:00.259",51.40698868,-2.6630138
"2","12:00:00.279",51.40698923,-2.66301431
"2","12:00:00.299",51.40698993,-2.66301455
"2","12:00:00.319",51.40699076,-2.66301454
"2","12:00:00.339",51.40699159,-2.66301454
"2","12:00:00.360",51.40699262,-2.66301406
"2","12:00:00.380",51.40699362,-2.66301329
"2","12:00:00.400",51.40699422,-2.66301319
"2","12:00:00.420",51.40699474,-2.66301344
"2","12:00:00.440",51.40699527,-2.66301368
"2","12:00:00.460",51.40699593,-2.66301374
"2","12:00:00.480",51.4069966,-2.66301379
"2","12:00:00.500",51.40699727,-2.66301384
"2","12:00:00.519",51.40699793,-2.6630138
"2","12:00:00.539",51.4069986,-2.66301376
"2","12:00:00.559",51.40699931,-2.66301376
"2","12:00:00.579",51.40700011,-2.66301379
"2","12:00:00.599",51.40700095,-2.66301374
"2","12:00:00.619",51.40700179,-2.66301346
"2","12:00:00.639",51.40700259,-2.66301314
"2","12:00:00.660",51.40700323,-2.66301338
"2","12:00:00.680",51.40700386,-2.66301363
"2","12:00:00.700",51.40700457,-2.66301371
"2","12:00:00.720",51.40700528,-2.66301378
"2","12:00:00.740",51.40700598,-2.66301386
"2","12:00:00.759",51.40700694,-2.66301325
"2","12:00:00.779",51.4070079,-2.66301263
"2","12:00:00.799",51.40700885,-2.66301186
"2","12:00:00.819",51.40700979,-2.66301109
"2","12:00:00.839",51.40701042,-2.66301159
"2","12:00:00.860",51.40701104,-2.6630121
"2","12:00:00.880",51.40701167,-2.6630125
"2","12:00:00.900",51.40701233,-2.66301274
"2","12:00:00.920",51.40701297,-2.66301332
"2","12:00:00.940",51.40701352,-2.66301435
"2","12:00:00.960",51.40701407,-2.66301538
"2","12:00:00.980",51.40701463,-2.66301631
"2","12:00:01.000",51.40701519,-2.66301723
"2","12:00:01.019",51.40701609,-2.66301717
"2","12:00:01.039",51.40701699,-2.66301711
"2","12:00:01.059",51.4070179,-2.66301707
"2","12:00:01.079",51.40701866,-2.66301743
"2","12:00:01.099",51.40701942,-2.66301777
"2","12:00:01.119",51.40702007,-2.66301821
"2","12:00:01.139",51.40702073,-2.66301865
"2","12:00:01.160",51.40702131,-2.66301919
"2","12:00:01.180",51.40702193,-2.66301984
"2","12:00:01.200",51.40702255,-2.66302049
"2","12:00:01.220",51.40702314,-2.66302181
"2","12:00:01.240",51.40702373,-2.66302313
"2","12:00:01.259",51.40702432,-2.66302447
"2","12:00:01.279",51.4070248,-2.66302577
"2","12:00:01.299",51.40702554,-2.66302582
"2","12:00:01.319",51.40702629,-2.66302588
"2","12:00:01.339",51.40702703,-2.66302595
"2","12:00:01.360",51.40702787,-2.66302579
"2","12:00:01.380",51.40702868,-2.66302589
"2","12:00:01.400",51.40702949,-2.66302598
"2","12:00:01.420",51.40703007,-2.66302686
"2","12:00:01.440",51.40703053,-2.66302802
"2","12:00:01.460",51.40703106,-2.66302907
"2","12:00:01.480",51.40703161,-2.66303008
"2","12:00:01.500",51.40703212,-2.66303134
"2","12:00:01.519",51.40703259,-2.66303269
"2","12:00:01.539",51.40703306,-2.66303406
"2","12:00:01.559",51.40703364,-2.66303508
"2","12:00:01.579",51.4070343,-2.66303586
"2","12:00:01.599",51.40703499,-2.66303661
"2","12:00:01.619",51.40703575,-2.66303692
